filename,width,height,class,xmin,ymin,xmax,ymax
2010_001453_jpg.rf.08500262bd8c74e154c265697a824778.jpg,500,333,car,0,181,37,209
2010_001453_jpg.rf.08500262bd8c74e154c265697a824778.jpg,500,333,person,400,201,437,256
2010_001453_jpg.rf.08500262bd8c74e154c265697a824778.jpg,500,333,person,44,178,57,215
2010_001453_jpg.rf.08500262bd8c74e154c265697a824778.jpg,500,333,person,56,181,70,215
2008_002932_jpg.rf.7f9716e080468b0501d8b96ea7e5cfbc.jpg,500,375,person,210,140,332,374
2008_002932_jpg.rf.7f9716e080468b0501d8b96ea7e5cfbc.jpg,500,375,person,302,76,431,374
2008_002932_jpg.rf.7f9716e080468b0501d8b96ea7e5cfbc.jpg,500,375,bicycle,23,280,160,374
2008_002932_jpg.rf.7f9716e080468b0501d8b96ea7e5cfbc.jpg,500,375,person,23,142,179,374
ED0QGZ9QBCIJ_jpg.rf.9f193da70abc0e8cc31f76066cb43d32.jpg,640,480,forklift,94,1,639,339
004703_jpg.rf.49f879fcafcc386e865362b68de5853d.jpg,500,333,helmet,105,67,187,152
2008_000640_jpg.rf.97c333435acb337c39a2b101ec7ed2ed.jpg,320,240,person,74,8,275,239
2008_000640_jpg.rf.97c333435acb337c39a2b101ec7ed2ed.jpg,320,240,person,59,140,247,239
2010_001649_jpg.rf.d94aec7c020ef78826a06500af5da3be.jpg,500,375,person,85,0,499,374
1478_person_jpg.rf.ddbea4d93066cb77e6faa61e77fbc475.jpg,640,384,person,352,126,420,257
1478_person_jpg.rf.ddbea4d93066cb77e6faa61e77fbc475.jpg,640,384,person,259,314,334,373
1478_person_jpg.rf.ddbea4d93066cb77e6faa61e77fbc475.jpg,640,384,person,40,116,109,210
2007_009580_jpg.rf.f90ad7e24618dd89f796e7f872e83cd2.jpg,500,333,train,84,152,308,229
fourth_011_png_jpg.rf.9a9ab79e3118990f9cd2a6127527cf3e.jpg,1280,720,person,498,382,589,586
fourth_011_png_jpg.rf.9a9ab79e3118990f9cd2a6127527cf3e.jpg,1280,720,person,595,383,680,588
fourth_011_png_jpg.rf.9a9ab79e3118990f9cd2a6127527cf3e.jpg,1280,720,person,927,107,967,201
fourth_011_png_jpg.rf.9a9ab79e3118990f9cd2a6127527cf3e.jpg,1280,720,person,1063,47,1083,107
fourth_011_png_jpg.rf.9a9ab79e3118990f9cd2a6127527cf3e.jpg,1280,720,person,776,107,825,222
fourth_011_png_jpg.rf.9a9ab79e3118990f9cd2a6127527cf3e.jpg,1280,720,person,962,126,997,227
fourth_011_png_jpg.rf.9a9ab79e3118990f9cd2a6127527cf3e.jpg,1280,720,person,1121,12,1142,77
fourth_011_png_jpg.rf.9a9ab79e3118990f9cd2a6127527cf3e.jpg,1280,720,person,1023,78,1043,103
fourth_011_png_jpg.rf.9a9ab79e3118990f9cd2a6127527cf3e.jpg,1280,720,face,625,403,643,424
fourth_011_png_jpg.rf.9a9ab79e3118990f9cd2a6127527cf3e.jpg,1280,720,face,513,397,530,419
2010_003957_jpg.rf.bf39452c247d60b54bab3556626de4e2.jpg,500,375,person,69,51,352,373
2010_003957_jpg.rf.bf39452c247d60b54bab3556626de4e2.jpg,500,375,chair,219,0,499,374
2010_004469_jpg.rf.0c276b402281fa6d6e98ec72ee564ce5.jpg,500,375,person,67,171,83,228
2010_004469_jpg.rf.0c276b402281fa6d6e98ec72ee564ce5.jpg,500,375,person,85,169,109,229
2010_004469_jpg.rf.0c276b402281fa6d6e98ec72ee564ce5.jpg,500,375,person,83,180,92,226
2010_004469_jpg.rf.0c276b402281fa6d6e98ec72ee564ce5.jpg,500,375,person,0,114,149,374
2010_004469_jpg.rf.0c276b402281fa6d6e98ec72ee564ce5.jpg,500,375,person,147,83,299,374
2010_004469_jpg.rf.0c276b402281fa6d6e98ec72ee564ce5.jpg,500,375,person,250,60,444,374
2010_004469_jpg.rf.0c276b402281fa6d6e98ec72ee564ce5.jpg,500,375,train,116,0,499,321
273275-97f2c0001f2c76e3_jpg.rf.b057632bfa53f7b517a96620daf3bbb1.jpg,450,638,person,58,47,225,536
273275-97f2c0001f2c76e3_jpg.rf.b057632bfa53f7b517a96620daf3bbb1.jpg,450,638,person,272,82,404,526
273275-97f2c0001f2c76e3_jpg.rf.b057632bfa53f7b517a96620daf3bbb1.jpg,450,638,person,185,129,314,535
273275-97f2c0001f2c76e3_jpg.rf.b057632bfa53f7b517a96620daf3bbb1.jpg,450,638,face,136,62,178,125
273275-97f2c0001f2c76e3_jpg.rf.b057632bfa53f7b517a96620daf3bbb1.jpg,450,638,face,228,140,265,191
273275-97f2c0001f2c76e3_jpg.rf.b057632bfa53f7b517a96620daf3bbb1.jpg,450,638,face,297,95,336,147
2008_002956_jpg.rf.0b449d1848db25ec5c52fed82b04cdff.jpg,500,335,person,129,284,184,334
2008_002956_jpg.rf.0b449d1848db25ec5c52fed82b04cdff.jpg,500,335,person,210,199,286,334
2008_002956_jpg.rf.0b449d1848db25ec5c52fed82b04cdff.jpg,500,335,person,286,129,389,334
2008_002956_jpg.rf.0b449d1848db25ec5c52fed82b04cdff.jpg,500,335,person,397,151,407,173
2008_002956_jpg.rf.0b449d1848db25ec5c52fed82b04cdff.jpg,500,335,car,138,153,166,173
fourth_008_png_jpg.rf.7d5164d25f03cd1a8d59100063aa92d8.jpg,1280,720,person,1022,102,1069,201
fourth_008_png_jpg.rf.7d5164d25f03cd1a8d59100063aa92d8.jpg,1280,720,person,787,112,828,226
fourth_008_png_jpg.rf.7d5164d25f03cd1a8d59100063aa92d8.jpg,1280,720,person,987,97,1021,198
fourth_008_png_jpg.rf.7d5164d25f03cd1a8d59100063aa92d8.jpg,1280,720,person,1062,47,1083,106
fourth_008_png_jpg.rf.7d5164d25f03cd1a8d59100063aa92d8.jpg,1280,720,person,1118,50,1138,103
fourth_008_png_jpg.rf.7d5164d25f03cd1a8d59100063aa92d8.jpg,1280,720,person,698,133,730,202
fourth_008_png_jpg.rf.7d5164d25f03cd1a8d59100063aa92d8.jpg,1280,720,person,1088,53,1110,102
fourth_008_png_jpg.rf.7d5164d25f03cd1a8d59100063aa92d8.jpg,1280,720,person,995,55,1022,96
2008_000703_jpg.rf.a1e1938bad8c98d339e9f9aa4f81b301.jpg,500,375,bottle,317,186,328,222
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Stopper,1453,878,1540,998
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Stopper,1405,745,1485,855
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Stopper,1358,635,1413,730
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Bicycle,1723,900,1920,1053
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Bicycle,1530,623,1730,780
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Bike,1483,585,1740,738
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Signboard,1788,703,1920,1078
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Car,1183,333,1475,605
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Bicycle,1260,180,1413,300
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Bicycle,1235,163,1448,283
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Bicycle,1178,3,1328,118
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,578,740,685,970
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1365,588,1460,810
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1318,465,1408,700
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1208,48,1300,188
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1208,0,1305,108
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,668,210,763,345
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,765,240,848,483
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,770,160,853,298
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,408,0,460,80
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,665,330,753,535
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,688,640,763,870
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,305,125,368,300
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,948,275,1028,458
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,875,253,945,453
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,973,0,1040,95
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,963,53,1040,230
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,910,63,983,245
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1503,0,1560,143
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,353,0,408,120
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1803,505,1918,743
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,465,0,525,113
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,728,20,803,195
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1610,20,1670,170
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1670,13,1745,180
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,813,33,890,213
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1103,450,1200,715
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1405,115,1490,303
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1875,298,1920,493
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1800,290,1888,495
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1778,208,1870,395
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1695,220,1778,395
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1613,315,1700,498
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,255,195,335,390
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,170,290,260,503
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,468,145,528,318
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,385,143,465,295
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,375,263,455,428
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,398,393,495,563
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,433,515,518,745
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1063,133,1130,310
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,1078,40,1145,188
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,990,433,1080,658
000280_jpg.rf.e6fdd5a59dbd374f0223ef467b0fd972.jpg,1920,1080,Pedestrian,798,478,885,703
2008_008627_jpg.rf.26e7e9897321af7a7179fb40edebdd39.jpg,400,267,bicycle,66,0,324,266
2008_002948_jpg.rf.d369183c963fab0a57bda84a81d66e63.jpg,500,375,sofa,88,57,397,374
2008_002948_jpg.rf.d369183c963fab0a57bda84a81d66e63.jpg,500,375,bicycle,8,0,168,332
2008_002948_jpg.rf.d369183c963fab0a57bda84a81d66e63.jpg,500,375,motorbike,396,15,499,374
2008_002948_jpg.rf.d369183c963fab0a57bda84a81d66e63.jpg,500,375,bicycle,0,0,134,305
2009_002128_jpg.rf.7ca5cc8c1d58c5c66e4e27f3d31ac7c6.jpg,500,333,bus,150,51,420,286
2009_002128_jpg.rf.7ca5cc8c1d58c5c66e4e27f3d31ac7c6.jpg,500,333,car,452,227,478,318
2009_002128_jpg.rf.7ca5cc8c1d58c5c66e4e27f3d31ac7c6.jpg,500,333,person,105,181,161,292
2009_002128_jpg.rf.7ca5cc8c1d58c5c66e4e27f3d31ac7c6.jpg,500,333,person,206,189,237,231
2009_002128_jpg.rf.7ca5cc8c1d58c5c66e4e27f3d31ac7c6.jpg,500,333,person,237,198,269,225
2009_002128_jpg.rf.7ca5cc8c1d58c5c66e4e27f3d31ac7c6.jpg,500,333,car,69,183,153,242
2009_002128_jpg.rf.7ca5cc8c1d58c5c66e4e27f3d31ac7c6.jpg,500,333,car,24,200,53,247
2009_002128_jpg.rf.7ca5cc8c1d58c5c66e4e27f3d31ac7c6.jpg,500,333,car,46,187,84,238
point06_159_png_jpg.rf.1136d9ddfbf870157374d22c64102002.jpg,1280,720,person,607,125,641,230
1316_person_jpg.rf.e046941a3707275eafe24076f3515382.jpg,640,384,person,142,254,243,332
2010_002278_jpg.rf.c307860983906e9c434a9191860b1383.jpg,500,334,cat,77,84,362,333
2010_002278_jpg.rf.c307860983906e9c434a9191860b1383.jpg,500,334,person,0,129,41,333
2010_002278_jpg.rf.c307860983906e9c434a9191860b1383.jpg,500,334,person,0,9,72,233
2010_002278_jpg.rf.c307860983906e9c434a9191860b1383.jpg,500,334,person,48,0,390,333
2010_002278_jpg.rf.c307860983906e9c434a9191860b1383.jpg,500,334,person,374,0,499,333
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,person,346,151,415,362
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,person,403,143,468,361
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,person,74,139,135,352
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,person,282,156,334,356
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,person,111,141,173,346
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,person,185,148,251,359
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,person,233,137,293,358
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,person,161,154,202,351
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,person,317,139,360,352
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,face,178,159,194,182
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,face,324,146,341,169
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,face,254,146,273,170
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,face,362,158,381,180
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,face,213,152,231,176
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,face,103,142,119,164
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,face,139,147,157,169
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,face,299,163,315,184
273275-12b364000f0921eb3_jpg.rf.d105ed229ff97bf00c04c8e597920f43.jpg,512,384,face,425,148,445,172
2008_008628_jpg.rf.d6040b7564ce70bf034fab5d9d3c5d97.jpg,500,352,sofa,34,228,188,309
2009_002111_jpg.rf.978222d9da9240161197c23401bd3129.jpg,368,500,chair,0,234,367,475
2009_002111_jpg.rf.978222d9da9240161197c23401bd3129.jpg,368,500,diningtable,0,0,367,413
1483_person_jpg.rf.12fd0d032560f2f859f422acd41891b9.jpg,640,384,person,274,298,349,373
1483_person_jpg.rf.12fd0d032560f2f859f422acd41891b9.jpg,640,384,person,343,126,407,254
1492_person_jpg.rf.20d8f5cc8cee815fca7ccc67981b7ac2.jpg,640,384,person,433,97,510,233
1490_person_jpg.rf.06a6d7bad23e79245ffb7e50e9a50511.jpg,640,384,person,295,332,356,372
1490_person_jpg.rf.06a6d7bad23e79245ffb7e50e9a50511.jpg,640,384,person,437,101,503,237
1490_person_jpg.rf.06a6d7bad23e79245ffb7e50e9a50511.jpg,640,384,person,462,124,549,262
FL3QPQ46X92C_jpg.rf.0239334ba6e8617ed81c2e1d62cb7ff1.jpg,900,600,forklift,0,0,812,599
2010_005410_jpg.rf.0e58638fae9404ae86f5454560f3ba9a.jpg,500,375,tvmonitor,374,132,436,181
2010_005410_jpg.rf.0e58638fae9404ae86f5454560f3ba9a.jpg,500,375,person,328,62,400,165
2010_005410_jpg.rf.0e58638fae9404ae86f5454560f3ba9a.jpg,500,375,person,258,49,329,178
2010_005410_jpg.rf.0e58638fae9404ae86f5454560f3ba9a.jpg,500,375,person,196,60,260,136
2010_005410_jpg.rf.0e58638fae9404ae86f5454560f3ba9a.jpg,500,375,person,157,65,201,138
2010_005410_jpg.rf.0e58638fae9404ae86f5454560f3ba9a.jpg,500,375,person,72,45,130,289
2010_005410_jpg.rf.0e58638fae9404ae86f5454560f3ba9a.jpg,500,375,person,76,63,173,324
2010_005410_jpg.rf.0e58638fae9404ae86f5454560f3ba9a.jpg,500,375,person,306,144,410,374
2009_002097_jpg.rf.f6efa0d01af7866c0ac6fc2049cfba41.jpg,500,333,horse,263,170,473,278
2010_002245_jpg.rf.7293d7a7fcb7ca5c1f0b53568555ff0c.jpg,500,375,tvmonitor,177,116,330,248
2010_002245_jpg.rf.7293d7a7fcb7ca5c1f0b53568555ff0c.jpg,500,375,person,50,202,243,374
2010_002245_jpg.rf.7293d7a7fcb7ca5c1f0b53568555ff0c.jpg,500,375,person,442,193,499,374
2010_002245_jpg.rf.7293d7a7fcb7ca5c1f0b53568555ff0c.jpg,500,375,person,405,179,499,374
2010_006104_jpg.rf.dbdf911fa8bac878a458c15b5be874ce.jpg,500,375,person,201,132,246,267
02I0NSL4O8BH_jpg.rf.fd2481e7fd84056ebe995bf54ecb8af4.jpg,450,343,person,285,133,304,160
02I0NSL4O8BH_jpg.rf.fd2481e7fd84056ebe995bf54ecb8af4.jpg,450,343,forklift,5,0,440,339
1482_person_jpg.rf.2f4a894394cd7863f99db548da3a2e01.jpg,640,384,person,320,145,403,253
1482_person_jpg.rf.2f4a894394cd7863f99db548da3a2e01.jpg,640,384,person,263,339,341,374
1481_person_jpg.rf.ca5c5106f44c1f84bf2b4ea5eb668570.jpg,640,384,person,325,140,411,255
1481_person_jpg.rf.ca5c5106f44c1f84bf2b4ea5eb668570.jpg,640,384,person,265,339,336,373
2008_008598_jpg.rf.e8408a7f299bc240ce191d7e8ac01dc2.jpg,500,375,bus,454,130,499,196
2008_008598_jpg.rf.e8408a7f299bc240ce191d7e8ac01dc2.jpg,500,375,bus,0,11,455,286
2008_008598_jpg.rf.e8408a7f299bc240ce191d7e8ac01dc2.jpg,500,375,person,47,99,189,374
2008_008598_jpg.rf.e8408a7f299bc240ce191d7e8ac01dc2.jpg,500,375,person,133,124,159,164
2008_008598_jpg.rf.e8408a7f299bc240ce191d7e8ac01dc2.jpg,500,375,person,225,140,267,268
2008_008598_jpg.rf.e8408a7f299bc240ce191d7e8ac01dc2.jpg,500,375,person,302,129,349,267
2008_008598_jpg.rf.e8408a7f299bc240ce191d7e8ac01dc2.jpg,500,375,person,231,137,316,372
EEUZ7IX7JX98_jpg.rf.dc1bf13564e8b39105a617208572bc74.jpg,374,500,person,122,243,176,313
EEUZ7IX7JX98_jpg.rf.dc1bf13564e8b39105a617208572bc74.jpg,374,500,forklift,89,190,335,397
2008_008595_jpg.rf.425016648a1eec6bbb4417543145a556.jpg,500,390,bird,83,52,273,233
1484_person_jpg.rf.9f2c8f1dede82b1bc420a02ffe7eb294.jpg,640,384,person,382,171,464,277
1484_person_jpg.rf.9f2c8f1dede82b1bc420a02ffe7eb294.jpg,640,384,person,276,341,343,374
2009_002110_jpg.rf.b412bcfd93a7d92321e64452b4971226.jpg,500,375,tvmonitor,0,0,257,374
2009_002110_jpg.rf.b412bcfd93a7d92321e64452b4971226.jpg,500,375,tvmonitor,226,93,288,189
2009_002110_jpg.rf.b412bcfd93a7d92321e64452b4971226.jpg,500,375,person,414,247,499,374
2009_002110_jpg.rf.b412bcfd93a7d92321e64452b4971226.jpg,500,375,person,269,93,390,355
2009_002110_jpg.rf.b412bcfd93a7d92321e64452b4971226.jpg,500,375,tvmonitor,280,77,310,143
2009_002110_jpg.rf.b412bcfd93a7d92321e64452b4971226.jpg,500,375,person,348,141,461,302
2009_002110_jpg.rf.b412bcfd93a7d92321e64452b4971226.jpg,500,375,person,372,141,486,360
2009_002110_jpg.rf.b412bcfd93a7d92321e64452b4971226.jpg,500,375,person,393,156,499,374
2008_003542_jpg.rf.00db5bc5eeac1378b73ac2e93974d3a8.jpg,375,500,person,50,72,308,499
2008_008635_jpg.rf.2f727b8a6a641c7d0d1ccb214dd212d5.jpg,216,288,cow,10,173,66,208
2008_008635_jpg.rf.2f727b8a6a641c7d0d1ccb214dd212d5.jpg,216,288,cow,94,168,147,197
2008_008635_jpg.rf.2f727b8a6a641c7d0d1ccb214dd212d5.jpg,216,288,cow,66,160,93,185
2008_008635_jpg.rf.2f727b8a6a641c7d0d1ccb214dd212d5.jpg,216,288,cow,133,160,159,185
2008_008635_jpg.rf.2f727b8a6a641c7d0d1ccb214dd212d5.jpg,216,288,cow,91,161,123,175
2008_008635_jpg.rf.2f727b8a6a641c7d0d1ccb214dd212d5.jpg,216,288,cow,21,167,32,176
2009_002117_jpg.rf.2e2fe2378ca98f4f3cb5ecb04c0d90cb.jpg,500,333,car,47,84,425,241
2008_003452_jpg.rf.d7fef0eb696f1992cab5a7d6f37d9741.jpg,500,375,car,0,41,476,306
2008_003452_jpg.rf.d7fef0eb696f1992cab5a7d6f37d9741.jpg,500,375,car,224,32,440,135
2008_003452_jpg.rf.d7fef0eb696f1992cab5a7d6f37d9741.jpg,500,375,person,434,47,474,137
2008_003452_jpg.rf.d7fef0eb696f1992cab5a7d6f37d9741.jpg,500,375,person,375,44,396,94
2008_003452_jpg.rf.d7fef0eb696f1992cab5a7d6f37d9741.jpg,500,375,person,187,43,230,84
2008_003452_jpg.rf.d7fef0eb696f1992cab5a7d6f37d9741.jpg,500,375,person,170,43,201,88
2008_003452_jpg.rf.d7fef0eb696f1992cab5a7d6f37d9741.jpg,500,375,person,151,46,175,88
2009_002151_jpg.rf.ecd3e28ce1d59cd8ca60bf0dcb0bff8e.jpg,400,500,horse,52,54,365,499
2008_003437_jpg.rf.4744deaa80661756456a0ee6fb836681.jpg,500,374,person,0,15,323,373
2008_003437_jpg.rf.4744deaa80661756456a0ee6fb836681.jpg,500,374,person,278,73,499,373
2008_002946_jpg.rf.d4329fe32fe47f9d95c6579be8a3695e.jpg,368,500,person,92,58,177,399
2008_002946_jpg.rf.d4329fe32fe47f9d95c6579be8a3695e.jpg,368,500,person,113,69,274,499
2010_005273_jpg.rf.a29f5cd0db3e77309fbe97bcf99e7622.jpg,500,375,diningtable,0,237,499,374
2010_005273_jpg.rf.a29f5cd0db3e77309fbe97bcf99e7622.jpg,500,375,person,84,65,193,258
2010_005273_jpg.rf.a29f5cd0db3e77309fbe97bcf99e7622.jpg,500,375,chair,205,194,274,276
2010_005273_jpg.rf.a29f5cd0db3e77309fbe97bcf99e7622.jpg,500,375,person,228,141,353,304
2010_005273_jpg.rf.a29f5cd0db3e77309fbe97bcf99e7622.jpg,500,375,person,319,95,481,349
2010_005273_jpg.rf.a29f5cd0db3e77309fbe97bcf99e7622.jpg,500,375,chair,0,196,24,246
2008_000705_jpg.rf.63337f70d1d75ddeaa21e33b905cfe6c.jpg,500,375,person,169,0,340,374
2008_000705_jpg.rf.63337f70d1d75ddeaa21e33b905cfe6c.jpg,500,375,bottle,454,231,474,284
2008_000705_jpg.rf.63337f70d1d75ddeaa21e33b905cfe6c.jpg,500,375,bottle,474,230,496,285
2009_002133_jpg.rf.b9658103d9f541d0123707c866f642f2.jpg,500,333,sheep,135,97,312,274
2008_002961_jpg.rf.9ef93f9b6914785aee91019975b0566c.jpg,500,375,bird,236,70,428,316
2008_002961_jpg.rf.9ef93f9b6914785aee91019975b0566c.jpg,500,375,bird,142,120,216,344
fourth_010_png_jpg.rf.a2ccdec87576e689f1a99e566b8950cf.jpg,1280,720,person,1007,113,1062,218
fourth_010_png_jpg.rf.a2ccdec87576e689f1a99e566b8950cf.jpg,1280,720,person,959,112,999,220
fourth_010_png_jpg.rf.a2ccdec87576e689f1a99e566b8950cf.jpg,1280,720,person,787,112,827,226
fourth_010_png_jpg.rf.a2ccdec87576e689f1a99e566b8950cf.jpg,1280,720,person,1091,40,1113,77
fourth_010_png_jpg.rf.a2ccdec87576e689f1a99e566b8950cf.jpg,1280,720,person,1061,47,1081,104
fourth_010_png_jpg.rf.a2ccdec87576e689f1a99e566b8950cf.jpg,1280,720,person,998,57,1019,98
fourth_010_png_jpg.rf.a2ccdec87576e689f1a99e566b8950cf.jpg,1280,720,person,1116,51,1138,112
2008_008606_jpg.rf.7395575f628b5b8c1e52f8a01b35bcc9.jpg,500,375,sofa,185,89,490,309
2008_000659_jpg.rf.fa60bdd1ae3855ee6cb8301067bce9d1.jpg,500,375,car,244,263,269,281
2008_000659_jpg.rf.fa60bdd1ae3855ee6cb8301067bce9d1.jpg,500,375,car,284,259,304,276
2009_002137_jpg.rf.18fdc423ca6d0ad728655e0e9416ab59.jpg,500,375,bottle,183,162,247,279
2010_005471_jpg.rf.eee4f37e2c90234d8537c3f0d827aa87.jpg,332,500,horse,40,227,331,499
2010_005471_jpg.rf.eee4f37e2c90234d8537c3f0d827aa87.jpg,332,500,person,83,7,318,456
2009_002116_jpg.rf.b24e5db652fc770f6a3fcd347ff45d4d.jpg,333,500,train,28,30,332,388
1486_person_jpg.rf.fda0e293964c81ac07dc564f41b54b06.jpg,640,384,person,283,305,346,371
1486_person_jpg.rf.fda0e293964c81ac07dc564f41b54b06.jpg,640,384,person,445,121,530,234
